movie_id,title,component_score
33155,Galaxina,37.484718925408544
13027,Eagle Eye,37.48126802515158
11971,Much Ado About Nothing,37.47877444493273
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,37.475423461978416
9282,11:14:00,37.47459075198078
12257,Home Fries,37.47154136148788
158852,Tomorrowland,37.46619575234394
239678,This Is Where I Leave You,37.461700128849124
17113,The Ballad of Jack and Rose,37.451801847942036
10885,Shutter,37.450767912274046
7518,Over the Hedge,37.44496197910185
13056,Punisher: War Zone,37.44326369824814
10193,Toy Story 3,37.4388369519418
11306,Extreme Measures,37.4377710414707
868,Tsotsi,37.436378324582556
10437,The Muppet Christmas Carol,37.43538830406355
158011,The Call,37.43469227550336
68724,Elysium,37.42673787403883
1487,Hellboy,37.418007611522874
69640,Lies in Plain Sight,37.41308407589044
8247,Jumper,37.409019703567665
76726,Chronicle,37.406631085761425
2054,Mr. Holland's Opus,37.405399990246366
116745,The Secret Life of Walter Mitty,37.40358742586937
33644,How Stella Got Her Groove Back,37.39946013305026
55301,Alvin and the Chipmunks: Chipwrecked,37.39529947640718
39939,Super Troopers,37.39173664725546
11015,The Relic,37.38244739709069
421,The Life Aquatic with Steve Zissou,37.37919433026058
10734,Escape from Alcatraz,37.3750276849203
9339,Click,37.37412166823727
1970,The Grudge,37.370303423529144
17979,A Christmas Carol,37.36857091199107
944,Lethal Weapon 4,37.36726950591831
13510,Eden Lake,37.36630285851322
12228,Inside Deep Throat,37.357884359800295
948,Halloween,37.35750761068743
76203,12 Years a Slave,37.353691333622145
8359,Kit Kittredge: An American Girl,37.35006627565988
1792,Stuck on You,37.33416821633336
55465,A Very Harold & Kumar Christmas,37.33391247614558
10253,Dragon Wars: D-War,37.330069711241414
286565,Paper Towns,37.32678127167095
20352,Despicable Me,37.32588361132189
873,The Color Purple,37.31288498525759
16871,Drag Me to Hell,37.31152373256383
9982,Chicken Little,37.3105276048863
87825,Trouble with the Curve,37.30679975185035
9978,Stormbreaker,37.302312357335104
10786,Robin and Marian,37.300657615685765
28005,Kama Sutra - A Tale of Love,37.295206057969054
35,The Simpsons Movie,37.294981681831004
27936,Micmacs,37.29334907968054
3132,Bad Company,37.29180971202452
63006,Dum Maaro Dum,37.291621841075106
503,Poseidon,37.28978080611199
522,Ed Wood,37.28754628312679
9762,Step Up,37.283770146195984
10501,The Road to El Dorado,37.27657088660272
813,Airplane!,37.274293047909445
26320,Taking Woodstock,37.26973354897636
18320,7,37.26960970407705
1613,The 51st State,37.26482420880154
25763,Damnation Alley,37.2607218347568
766,Army of Darkness,37.26062273120865
546,Transamerica,37.25902611313711
19899,Couples Retreat,37.25549487478597
12109,It's All Gone Pete Tong,37.24299379650582
10329,Congo,37.24281453679594
821,Judgment at Nuremberg,37.23744865997886
75174,The Grey,37.23313937946839
14112,Auto Focus,37.23137594090484
9092,Snow White: A Tale of Terror,37.229990969245044
48171,The Rite,37.22998137911181
35019,Nanny McPhee and the Big Bang,37.229244279795665
9486,Johnny English,37.2280101143102
888,The Flintstones,37.226731546173106
9919,How to Lose a Guy in 10 Days,37.219522983771256
539,Psycho,37.21690189654153
97020,RoboCop,37.216518854695025
403,Driving Miss Daisy,37.21141767466711
26388,Buried,37.20957108768073
11644,Blow Out,37.205707380496875
58224,Mr. Popper's Penguins,37.20343278750604
258509,Alvin and the Chipmunks: The Road Chip,37.203223901404904
10641,Autumn in New York,37.20251520399977
9731,Friday the 13th: A New Beginning,37.20187645686048
9566,The Fan,37.20037597047603
423,The Pianist,37.1948418411643
11362,The Count of Monte Cristo,37.186839572292484
10223,A Simple Plan,37.17610045614362
120467,The Grand Budapest Hotel,37.169408182512136
3509,A Scanner Darkly,37.16649916824204
8859,"Dude, Where鈥檚 My Car?",37.16425446131776
310569,The Second Mother,37.16203142108903
9042,The Cave,37.16022979147683
68179,Escape from Planet Earth,37.152282270131984
75780,Jack Reacher,37.14456696416259
8545,Little Voice,37.142380186758366
252,Willy Wonka & the Chocolate Factory,37.13556741643021
180,Minority Report,37.132852366419264
4517,Elizabeth: The Golden Age,37.132289993106966
49047,Gravity,37.12783190387932
44564,The Dilemma,37.12618247181086
25388,March or Die,37.1202212186861
24,Kill Bill: Vol. 1,37.11834585158141
4442,The Brothers Grimm,37.111145042123
1495,Kingdom of Heaven,37.11029359660451
12163,The Wrestler,37.10959591638071
34106,You Can't Take It With You,37.10923310632885
44115,127 Hours,37.108825639532654
12271,Factory Girl,37.1082690109125
109424,Captain Phillips,37.107673735268754
9849,My Favorite Martian,37.104106108004885
32222,American Desi,37.096481642939644
27723,Psycho Beach Party,37.09626814609053
253626,Good Kill,37.093129622125254
77,Memento,37.09050523368905
12602,The Torture Chamber of Dr. Sadism,37.08591389881414
29595,Wal-Mart: The High Cost of Low Price,37.08358573648457
137113,Edge of Tomorrow,37.07845711728223
7450,Titan A.E.,37.078454448179436
146,"Crouching Tiger, Hidden Dragon",37.076923415931
4614,The Sum of All Fears,37.076837898741424
181533,Night at the Museum: Secret of the Tomb,37.07519411568547
38810,Dogtooth,37.07383785669039
50014,The Help,37.07173645643847
197,Braveheart,37.07136621767773
17577,The Devil's Tomb,37.07049913231233
28,Apocalypse Now,37.066514534471985
20981,The Call of Cthulhu,37.06494339441075
6950,Outbreak,37.06412277887913
26815,Rocket Singh: Salesman of the Year,37.058707208107826
11509,Silverado,37.058123845694894
57825,Bride & Prejudice,37.05370048305396
109451,Cloudy with a Chance of Meatballs 2,37.048898030196966
12093,Lilya 4-ever,37.04308616261088
11051,The Last Temptation of Christ,37.03904353167737
22949,Old Dogs,37.03820363029824
15648,The Perfect Man,37.03323909255827
71552,American Reunion,37.03002533781698
8461,Funny Games,37.025782623875465
17134,12 Rounds,37.02492397280244
14164,Dragonball Evolution,37.0210125938233
11619,Flushed Away,37.00436397994862
2043,Along Came a Spider,37.000957245007385
26352,A Low Down Dirty Shame,36.99979237962429
6520,First Knight,36.99830383021555
5176,3:10 to Yuma,36.99654883792042
549,Basquiat,36.993135589637845
46435,Topsy-Turvy,36.99172042100731
257,Oliver Twist,36.98871782959726
54897,The Grace Card,36.98396226352678
1933,The Others,36.98340267489442
13007,Religulous,36.98261271655033
166424,Fantastic Four,36.98229882088247
11451,Herbie Fully Loaded,36.98086932223905
277,Underworld,36.97814479342326
19,Metropolis,36.97465026470443
1273,TMNT,36.97119779249348
658,Goldfinger,36.971011785323434
10764,Quantum of Solace,36.96992731314221
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,36.96615832427809
13596,My Best Friend's Girl,36.96427663171173
15927,A Passage to India,36.962529103368716
190847,The Last Days on Mars,36.96140848086233
63020,The Perez Family,36.96059078168987
9350,Cliffhanger,36.95660856087438
592,The Conversation,36.95246614045788
9975,Curious George,36.950547170853326
83542,Cloud Atlas,36.94802653792439
9009,Dark Water,36.94438806853253
39781,The Kids Are All Right,36.9429581887349
118,Charlie and the Chocolate Factory,36.94286881492479
291081,Red Riding: In the Year of Our Lord 1974,36.942687061274455
508,Love Actually,36.930539269667015
788,Mrs. Doubtfire,36.92944762837575
1381,The Fountain,36.92659328851284
3594,The Number 23,36.92536420302298
10934,Under the Tuscan Sun,36.9251553072983
11818,Valley of the Wolves: Iraq,36.92307024516616
7484,Open Season,36.91906011366512
802,Lolita,36.91496116158825
26843,Lion of the Desert,36.91477605056194
10488,Nim's Island,36.91361350992704
11892,Murder by Numbers,36.91291050655593
9310,American Dreamz,36.91092104490519
231,Syriana,36.90854829751599
1555,The Spanish Apartment,36.901014409475685
36643,The World Is Not Enough,36.900113162572644
225574,Non-Stop,36.892583392792574
2770,American Pie 2,36.89062017217638
54054,One for the Money,36.88818138672597
13067,In the Land of Women,36.887745804602865
8011,Highlander: The Final Dimension,36.88633535271069
73567,Killer Joe,36.88491262012197
20737,Air Bud,36.88404136486927
9007,Just Like Heaven,36.88379374184806
1903,Vanilla Sky,36.878252448319415
24428,The Avengers,36.87726654608979
1550,Pieces of April,36.873441616878324
9437,Kiss the Girls,36.872681551108286
142,Brokeback Mountain,36.865590721325894
6519,The Dukes of Hazzard,36.86452936513101
8914,Deep Blue Sea,36.863734857921344
9715,Hope Floats,36.86155613859581
11831,Amistad,36.861150981460646
14337,Primer,36.85822908824164
8487,Wild Wild West,36.851264730939754
69,Walk the Line,36.849389952669966
101173,Coriolanus,36.84745170562563
43306,A Guy Named Joe,36.83904307555794
9603,Clueless,36.8363050775606
1989,My Blueberry Nights,36.829838598822526
1677,Ray,36.82051670122728
9271,Virtuosity,36.81959638149168
37799,The Social Network,36.81600041762425
9799,The Fast and the Furious,36.81572644217053
244772,The Skeleton Twins,36.81376076075708
4597,Armored,36.81341523011635
660,Thunderball,36.81237254723855
12403,A Perfect Getaway,36.810647698998196
11202,Patton,36.80226779032667
2022,Mr. Deeds,36.80208930777727
12177,The Love Guru,36.800220632011396
11499,Frost/Nixon,36.793403230399306
70981,Prometheus,36.79014656471152
36419,After.Life,36.789226697996
58,Pirates of the Caribbean: Dead Man's Chest,36.78757898136681
4553,The Machinist,36.7869972228581
321,Mambo Italiano,36.783865079818796
8326,Holes,36.78367595147625
62,2001: A Space Odyssey,36.78207428618146
12201,Edge of Darkness,36.773150093751894
287948,The Transporter Refueled,36.76590173279868
82682,Gangster Squad,36.76465225785073
37056,Letters to Juliet,36.7618412228028
82507,Sinister,36.76042322521335
12079,Spun,36.75836706485051
1246,Rocky Balboa,36.75580946793652
10357,Volcano,36.75373371515073
480,Monsoon Wedding,36.746887475117504
80278,The Impossible,36.745761767038374
78,Blade Runner,36.74500282690123
10661,You Don't Mess with the Zohan,36.74316306367194
32657,Percy Jackson & the Olympians: The Lightning Thief,36.74115020686535
284536,The Gambler,36.74079366204522
88005,Seeking a Friend for the End of the World,36.73506289525396
395,AVP: Alien vs. Predator,36.73257758421406
10136,The Golden Child,36.731201524003986
14435,My Bloody Valentine,36.727270216867744
921,Cinderella Man,36.72623405544949
846,The X Files,36.725263977377026
8202,脝on Flux,36.724798330507475
25379,The Blue Butterfly,36.72477692721707
10069,Stay Alive,36.72446265015567
52015,Stake Land,36.72190798081351
8879,Pale Rider,36.720065809041344
20616,Swimfan,36.71881400333093
223485,Slow West,36.715289202998456
11004,Wonder Boys,36.714406674684234
6538,Charlie Wilson's War,36.709226650682524
37903,The White Ribbon,36.70532481026069
134374,Pain & Gain,36.69473490380654
3080,Top Hat,36.693947335458724
22832,Ninja Assassin,36.69329234199188
170,28 Days Later,36.692200480353286
292481,Henry & Me,36.687784820644936
14811,Fiddler on the Roof,36.68615309843942
18841,The Lost Skeleton of Cadavra,36.68426255301894
9487,A Bug's Life,36.680302377782226
1909,Don Juan DeMarco,36.67787852341773
8373,Transformers: Revenge of the Fallen,36.67759697344535
1440,Little Children,36.67638463834374
14022,Slacker,36.65962317642226
8698,The League of Extraordinary Gentlemen,36.65544381731084
4348,Pride & Prejudice,36.65435501020195
52520,Underworld: Awakening,36.653612805423336
242,The Godfather: Part III,36.65201236987483
3580,Changeling,36.648882561182695
10588,The Cat in the Hat,36.648415150003714
10533,The Scarlet Letter,36.645624914340665
9730,Friday the 13th: The Final Chapter,36.64435692500062
20009,Slackers,36.63775188292717
6435,Practical Magic,36.63733704146695
48217,The Widow of Saint-Pierre,36.63179042556388
49478,Warriors of Virtue,36.62641517689728
4911,Dark Blue,36.62208420295375
293660,Deadpool,36.62103431701878
314365,Spotlight,36.61840479957984
12149,Frailty,36.618087639506925
136835,No Good Deed,36.61277983662031
10528,Sherlock Holmes,36.60781492697194
11283,Nanny McPhee,36.60554200441496
12100,Windtalkers,36.595744487186415
14283,The Red Violin,36.59356978509152
8952,I Love You Phillip Morris,36.58564237117092
10629,Veronica Guerin,36.58354734346092
1985,The Constant Gardener,36.571771089953614
129139,The To Do List,36.56567176347208
8055,The Reader,36.56519975623216
8963,Crimson Tide,36.56462688710466
8090,Untraceable,36.561320643105645
1090,The Thirteenth Floor,36.556257941739574
244114,Firestorm,36.552919949275505
59436,Midnight in Paris,36.54878957625988
329,Jurassic Park,36.5446662373757
388,Inside Man,36.537200210044304
12555,I Served the King of England,36.53577953320457
10724,Firefox,36.533708088337036
11678,Vertical Limit,36.527393979049776
12192,Pathology,36.52508816187739
874,A Man for All Seasons,36.52302479259413
106646,The Wolf of Wall Street,36.514667345842774
10471,Next Friday,36.512464384698745
173,"20,000 Leagues Under the Sea",36.51092079861032
13460,Doomsday,36.50694642354101
4995,Boogie Nights,36.50633160319682
14836,Coraline,36.492934082107
2755,About Schmidt,36.49141153235069
10133,Cypher,36.49036445920364
67660,Think Like a Man,36.48989737500856
37686,Super 8,36.488482310895314
253412,Everest,36.48445601560513
542,The Crime of Padre Amaro,36.484182162912155
38940,Men of War,36.47747140636089
310,Bruce Almighty,36.47688835709321
9705,Swordfish,36.4751337362059
1833,Rent,36.469235034799595
12144,The Land Before Time,36.4656303649732
1551,Flatliners,36.461751695753456
93856,Chernobyl Diaries,36.45652854815823
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",36.45450692257647
19898,Pandorum,36.450773387345386
171424,The Green Inferno,36.45034088819259
77877,The Lucky One,36.43612574068763
65057,The Descendants,36.42160777214563
38322,"Big Mommas: Like Father, Like Son",36.42134408758398
8968,Boogeyman,36.421207748717656
9297,Monster House,36.41985445812766
9607,Super Mario Bros.,36.414137501020164
48138,Unknown,36.41325962560947
60309,The Conspirator,36.4127326423831
57165,Wrath of the Titans,36.41237334368258
10315,Fantastic Mr. Fox,36.40852919633049
848,Dragonslayer,36.39968863025946
38033,Chain Letter,36.398605882880375
10192,Shrek Forever After,36.39587471011112
41630,No Strings Attached,36.394348780781996
13159,Georgia Rule,36.39267968661839
11648,Must Love Dogs,36.392041133640376
8374,The Boondock Saints,36.39174676305424
24066,"Happy, Texas",36.39085208627705
161,Ocean's Eleven,36.390214738165355
11601,Stir of Echoes,36.388930612895834
11687,The Visitors,36.387833574207534
4944,Burn After Reading,36.38623813082368
44639,Inside Job,36.38527485541719
12281,Mean Creek,36.3843072347344
10138,Iron Man 2,36.384192013473225
34314,Turbulence,36.37906531484752
6071,Kiss of Death,36.37337349791598
2266,"Paris, je t'aime",36.36932859904323
1245,The Remains of the Day,36.36882132929083
2011,Persepolis,36.367731197823616
11322,Public Enemies,36.367075924310605
31867,Repo Men,36.36628573580049
114,Pretty Woman,36.362446709379235
269057,Bang Bang Baby,36.361506557930376
76163,The Expendables 2,36.358530688796314
26963,The Secret of Kells,36.35807264113962
168530,Ride Along,36.352182672683
11431,Fever Pitch,36.34819929244318
231576,Wish I Was Here,36.34512776975432
45138,Machine Gun McCain,36.34394397153927
8978,Assault on Precinct 13,36.32987703834754
192102,3 Days to Kill,36.328908352228744
1123,Catch a Fire,36.31815693636026
31908,Ghosts of Mississippi,36.31379593919605
9504,Glengarry Glen Ross,36.31126488264218
3683,Flags of Our Fathers,36.30766654780716
10589,After the Sunset,36.30502757432686
11699,The Bad Lieutenant: Port of Call - New Orleans,36.30475493311239
12279,Spy Kids 3-D: Game Over,36.30345524987414
68728,Oz: The Great and Powerful,36.30045488587824
20391,Paint Your Wagon,36.29594699526274
4513,30 Days of Night,36.29320226374879
357837,Dancin' It's On,36.29001086378135
98568,Enter Nowhere,36.28412177882265
10996,Stuart Little 2,36.283368657707435
2080,X-Men Origins: Wolverine,36.27818012619536
2044,The Lake House,36.27359580660132
840,Close Encounters of the Third Kind,36.272996565408214
9362,Tremors,36.27249138898526
36584,Interview with the Assassin,36.26927522726132
747,Shaun of the Dead,36.26052728696006
24961,The Wiz,36.25999091893969
10197,Nine,36.25996516797166
40652,The Married Woman,36.257521902282626
1024,Heavenly Creatures,36.2572172503747
76285,Percy Jackson: Sea of Monsters,36.25404761119677
11470,Jason X,36.253426358219656
9779,The Sisterhood of the Traveling Pants,36.24999854921833
319,True Romance,36.243958430590304
42188,Never Let Me Go,36.24220178182775
50538,Evil Words,36.24041187866419
20526,TRON: Legacy,36.24010315444943
8065,21,36.2348754299739
451,Leaving Las Vegas,36.23362514412027
6552,Idle Hands,36.232312729426766
9312,Mortal Kombat,36.23046552934456
2661,Batman,36.22710650290507
12,Finding Nemo,36.22502063815424
252360,In the Name of the King III,36.22497260614775
18947,The Boat That Rocked,36.22473196372934
82695,Les Mis茅rables,36.221580908931664
298312,The Visit,36.21887491670925
862,Toy Story,36.21805757050856
568,Apollo 13,36.215354733357366
415,Batman & Robin,36.21362773848443
9588,Quigley Down Under,36.21255774124377
9707,Bubba Ho-tep,36.20904738868313
10279,Summer of Sam,36.20706716514092
1544,Imagine Me & You,36.20619466675991
22787,Whiteout,36.20501114225547
42297,Burlesque,36.20271849571628
200,Star Trek: Insurrection,36.200996583984704
14536,New in Town,36.19998356239429
309,The Celebration,36.195817692363825
9550,House of Flying Daggers,36.19575134857804
680,Pulp Fiction,36.18564969563062
13197,10th & Wolf,36.18006042356897
615,The Passion of the Christ,36.17995598599119
38317,Zookeeper,36.17972857664454
296098,Bridge of Spies,36.17695570862883
193,Star Trek: Generations,36.1757286809069
19344,Loving Annabelle,36.170548251405535
11586,Exorcist II: The Heretic,36.16732927709663
9821,The Mighty,36.16548850491556
84184,Celeste & Jesse Forever,36.1491536382652
9709,My Summer of Love,36.14794878851994
1576,Resident Evil,36.14759678823407
10481,102 Dalmatians,36.146107081492175
586,Wag the Dog,36.143904778479055
87502,Flight,36.143540370000274
293670,The Wailing,36.14218712913167
606,Out of Africa,36.1414378716146
47534,Fighting Tommy Riley,36.13929748996739
11798,This Is England,36.13648080114964
9549,The Right Stuff,36.13527345939737
694,The Shining,36.13461390464937
385636,Juliet and Alfa Romeo,36.13283684438043
1934,Shakespeare in Love,36.13110559468495
9327,The Nutty Professor,36.12837588276122
74643,The Artist,36.122140589634164
8204,The Spiderwick Chronicles,36.11497414954451
257932,Dragon Nest: Warriors' Dawn,36.11489130534869
11954,Lifeforce,36.11350364680824
59678,Attack the Block,36.11090082271347
11975,The Rainmaker,36.103984172522914
3062,42nd Street,36.10397599721544
860,WarGames,36.101294915461466
6687,Transsiberian,36.10106432643526
11001,Blue Streak,36.09894536445033
5822,Sweet Sweetback's Baadasssss Song,36.09770671669569
1599,I Heart Huckabees,36.09647066550743
10563,Three to Tango,36.0935058524482
241251,The Boy Next Door,36.09320779205034
13053,Bolt,36.08261458720307
22803,Law Abiding Citizen,36.081699284054935
11891,Kung Pow: Enter the Fist,36.081384845740615
12193,Four Christmases,36.07730452685589
8960,Hancock,36.076910484886014
17834,A Simple Wish,36.07490189089136
771,Home Alone,36.07424211473737
47607,Tiny Furniture,36.07417845914797
44113,Stone,36.07067447131214
4011,Beetlejuice,36.0701807102493
8744,Albino Alligator,36.0666255748297
13363,The Man from Earth,36.064672743611496
98549,The Legend of Hell's Gate: An American Conspiracy,36.060840135549185
7347,Elite Squad,36.0591782421519
16205,Jack Brooks: Monster Slayer,36.05600379588811
1645,A Time to Kill,36.052348986038226
11516,Winged Migration,36.05194660757016
10999,Commando,36.05146231097325
109491,Beautiful Creatures,36.04112838573282
14444,The Rugrats Movie,36.041042171702244
16995,State of Play,36.03834756882916
13448,Angels & Demons,36.03780754034208
7735,The Wave,36.035584156725314
14758,Good Dick,36.033649727194344
10782,Basic,36.03304500919118
137094,Jack Ryan: Shadow Recruit,36.03223353393766
7461,Vantage Point,36.03042866272949
37834,Knight and Day,36.029905045725606
57612,Dolphins and Whales: Tribes of the Ocean,36.02706409755817
769,GoodFellas,36.026114304016346
709,Licence to Kill,36.0259442860339
7305,Alive,36.02500959243103
14292,Miracle,36.01694292804937
134,"O Brother, Where Art Thou?",36.01245052610647
179144,The Great Beauty,36.008213406215106
10414,The Mighty Ducks,36.0037914579679
294272,Pete's Dragon,36.00232790350685
222649,Rosewater,36.002098443270455
4244,The Kid,35.99488730398394
43839,Alexander's Ragtime Band,35.99397615650563
2453,Harley Davidson and the Marlboro Man,35.99150568106096
346,Seven Samurai,35.98616744146685
29406,Trucker,35.98401514865729
7913,Rang De Basanti,35.98367908754457
23048,Hot Tub Time Machine,35.974107235490614
18487,The Taking of Pelham 1 2 3,35.97332855216276
580,Jaws: The Revenge,35.968816451144086
47964,A Good Day to Die Hard,35.967940446735525
9455,The Corruptor,35.967193562939364
12508,Rock Star,35.9658252759175
62835,Colombiana,35.96399522157742
10655,Gettysburg,35.962412840062356
11096,Hide and Seek,35.96177949333308
2105,American Pie,35.96057111733957
34806,The Back-Up Plan,35.96028907583894
152601,Her,35.95507840724484
116149,Paddington,35.95204168586184
46727,Speedway Junky,35.95108924471963
117251,White House Down,35.943521925582
152599,The Immigrant,35.93676121902875
39451,Little Fockers,35.934677404921814
9544,FearDotCom,35.934421579288625
242582,Nightcrawler,35.92821158766827
18616,No Man's Land: The Rise of Reeker,35.92466541414496
10656,Subway,35.92419602294871
1429,25th Hour,35.913185663258794
14574,The Boy in the Striped Pyjamas,35.912414582121485
7944,Shine a Light,35.9059989947824
1578,Raging Bull,35.89899631710892
238,The Godfather,35.898914025255806
11453,Deuce Bigalow: European Gigolo,35.89707714176418
253306,Housebound,35.890781313285515
1955,The Elephant Man,35.89032622746899
1957,Enough,35.88310643834453
14560,Paul Blart: Mall Cop,35.87606279971373
9574,Flubber,35.86998635433734
102899,Ant-Man,35.86242790980144
11583,The First Great Train Robbery,35.860816823395794
15268,Street Fighter: The Legend of Chun-Li,35.85173206421769
9012,Jackass: The Movie,35.848966192685445
177677,Mission: Impossible - Rogue Nation,35.84800615802618
35056,Date Night,35.843742568815465
30128,I Hope They Serve Beer in Hell,35.84231802712025
9513,Garfield: A Tail of Two Kitties,35.84186033694871
9894,The Cable Guy,35.82989346805531
39513,Paul,35.826445128727194
622,The Ninth Gate,35.822593723301885
11091,Riding in Cars with Boys,35.82081250035395
62214,Frankenweenie,35.819315457214266
45153,Eve's Bayou,35.8192556511077
1999,In the Bedroom,35.81006113648258
866,7.2,35.8062847697456
8592,Dick Tracy,35.80613906410721
13497,Drumline,35.803516504137924
250184,Locker 13,35.802162627970574
48289,The Debt,35.79751376383106
10658,Howard the Duck,35.79375907954751
238636,The Purge: Anarchy,35.79186310471611
81188,Rise of the Guardians,35.787567184271595
16148,Zero Effect,35.787369226512226
184346,Deliver Us from Evil,35.78444206522133
100241,"I, Frankenstein",35.781931695953176
9277,The Sting,35.77855976583667
11137,The Prince & Me,35.77569208008906
11036,The Notebook,35.77291782045434
3179,Beavis and Butt-Head Do America,35.76796349868204
64690,Drive,35.76397302448272
12094,Jackass Number Two,35.761992872776716
9302,Up Close & Personal,35.7616624305456
9879,Striptease,35.757825107010824
36668,X-Men: The Last Stand,35.75668432053919
80321,Madagascar 3: Europe's Most Wanted,35.75496094499556
313922,Green Room,35.753336256064976
160588,Blue Jasmine,35.75320577204419
68737,Seventh Son,35.75146481322965
634,Bridget Jones's Diary,35.748984579582746
11551,Small Soldiers,35.7487496356435
9029,What Happens in Vegas,35.74805251737024
11194,Touching the Void,35.745770156791224
14873,The Jungle Book 2,35.741765111241506
36955,True Lies,35.735528761104476
321258,The Boy,35.721754990243234
82693,Silver Linings Playbook,35.71975425915268
361505,Me You and Five Bucks,35.719673176502845
6933,One Missed Call,35.7180319717949
9273,Ace Ventura: When Nature Calls,35.71629468379929
45132,Super,35.71061504787163
44594,Barry Munday,35.708569209669804
2057,Original Sin,35.707769733416065
9822,Mighty Joe Young,35.70179769185238
10740,Birth,35.69813059198512
50848,The Names of Love,35.696804735533945
134597,The Collection,35.69508429407673
41446,Scream 4,35.68502338765803
4108,The Transporter,35.684427400736226
36549,Yesterday Was a Lie,35.68391933491179
9571,Dazed and Confused,35.68375959699559
15158,Phantasm II,35.679801072552884
43593,Piranha 3D,35.678875710910354
12090,Just Married,35.67487281470133
214,Saw III,35.67350415094239
22327,Youth in Revolt,35.67301399996512
9907,Barnyard,35.67251497251417
314,Catwoman,35.66974854655309
55,Amores perros,35.66601004906179
3638,No Reservations,35.662267117651176
2176,The Glass House,35.656356969665595
22913,24 7: Twenty Four Seven,35.654541927703086
47452,Love and Death on Long Island,35.6504780129598
13994,Romance & Cigarettes,35.64785773930082
54702,Malevolence,35.64784097660372
242166,Red Sky,35.64522566359618
693,Meet the Fockers,35.64020306095549
70436,The Raven,35.63796614078586
9036,Eight Below,35.63724110653678
1591,Nowhere in Africa,35.63630782881476
10637,Remember the Titans,35.63165168082757
10981,Nothing,35.63044791703376
10822,Savage Grace,35.629523598762226
7873,Harsh Times,35.627484657262904
87421,Riddick,35.62595528616025
9288,Dungeons & Dragons: Wrath of the Dragon God,35.62435737488451
1365,Monster's Ball,35.62237790184628
819,Sleepers,35.621430863313385
11665,Get Smart,35.618318426224796
12160,Wyatt Earp,35.61811185453953
83770,On the Road,35.617290044215714
79777,In the Land of Blood and Honey,35.61599942560075
9741,Unbreakable,35.61450113475426
417859,Puss in Boots,35.61018460399975
15699,Opal Dream,35.60317263862442
627,Trainspotting,35.59648535994459
14582,Passchendaele,35.5947882120471
240,The Godfather: Part II,35.592172514416234
9045,Amen.,35.59059542829391
10135,Road House,35.59059138196526
9567,Tears of the Sun,35.578989042235165
767,Harry Potter and the Half-Blood Prince,35.57564632711105
25189,The Mirror Has Two Faces,35.57480405282236
11013,Secretary,35.57338928529482
5902,A Bridge Too Far,35.572557428526686
4170,Trade,35.57190902747626
10339,Moby Dick,35.56646227718281
62204,Quest for Fire,35.56505701711289
11351,Jeepers Creepers 2,35.563251083786824
10762,Without a Paddle,35.55841849640188
41210,The Switch,35.55683001805781
14033,Soul Survivors,35.55552776331264
22947,Up in the Air,35.5541528502328
292,Dave Chappelle's Block Party,35.54985386802198
10865,Atlantis: The Lost Empire,35.54971244168119
985,Eraserhead,35.54866192372463
14429,Drive Me Crazy,35.54725223141173
78698,Big Miracle,35.54274694316751
45767,Time Changer,35.53835355226403
9372,Super Size Me,35.53778355165515
25719,Shooting Fish,35.535770127386826
7737,Resident Evil: Extinction,35.53294674580286
33217,Diary of a Wimpy Kid,35.52743239465245
10398,Double Jeopardy,35.52597976544988
8885,Waltz with Bashir,35.52559299769331
8814,Doom,35.52442942001139
49527,Man on a Ledge,35.52222040845182
9392,The Descent,35.52033954928639
7980,The Lovely Bones,35.519262363035146
11544,Lilo & Stitch,35.5189799495816
11536,The Misfits,35.51689423323591
10461,Get Carter,35.51578874252381
544,There's Something About Mary,35.51464333665078
710,GoldenEye,35.513315430229646
640,Catch Me If You Can,35.50941253078225
2013,The Diving Bell and the Butterfly,35.50399009686433
14849,Dead Like Me: Life After Death,35.5032629391826
98357,Broken City,35.500708680034634
30315,Kingdom of the Spiders,35.50043353025764
61038,Go for It!,35.4981348706397
205321,Sharknado,35.49664558284436
44214,Black Swan,35.49443283762923
2255,Chasing Amy,35.49415899309899
8854,Steel,35.488334348987685
18240,The Proposal,35.47618201784133
1389,Out of Sight,35.47587395717572
16072,Gods and Generals,35.474800458469986
9072,Little Man,35.47343946343073
6961,The Wedding Date,35.46961344591399
107846,Escape Plan,35.46921128336098
9003,Hellraiser,35.46475272383464
7973,Caramel,35.46136189010668
300673,The Finest Hours,35.45817538329574
222935,The Fault in Our Stars,35.45715964280235
11804,White Noise,35.45556891948149
168705,BloodRayne,35.45314350758933
72207,The Five-Year Engagement,35.446554657057824
9034,The Banger Sisters,35.44487175667388
9336,Police Academy,35.441893092365305
13187,A Charlie Brown Christmas,35.44062996573674
577,To Die For,35.44062744146275
12486,Farce of the Penguins,35.43661185056983
15512,Monsters vs Aliens,35.43653255987359
9306,The Island of Dr. Moreau,35.436192492927404
45658,Everything Must Go,35.43451340002255
22954,Invictus,35.4338552802587
74,War of the Worlds,35.43236472839283
39780,Oscar and Lucinda,35.43054735673669
44638,The Tempest,35.43020852968258
11229,Freeway,35.4284756853849
55180,The Last Big Thing,35.42818762902516
316727,The Purge: Election Year,35.42690175254735
