rank,movie_id,title,content_score,content_normalized,rating_score,rating_normalized,business_score,business_normalized,time_score,time_normalized,final_score
2051,227159,Horrible Bosses 2,29.525978967884708,0.5098437357413909,35.72805888488805,0.4424548535318341,54.27,0.5707824989482542,49.88,0.9879183996831056,57.69
2052,10364,Catch-22,32.964134276775816,0.5762520095010454,33.759956897348424,0.41808195716379554,46.95,0.49379469920067315,48.17,0.9540503069914834,57.69
2053,14054,Snow Angels,33.711235491295035,0.5906823355109441,32.70207305166563,0.4049811658920578,44.1,0.46381994110222974,49.34,0.9772232125173302,57.69
2054,12508,Rock Star,35.9658252759175,0.634229936529939,30.679638154641857,0.37993541294411876,39.01,0.41028607488430796,49.17,0.9738562091503268,57.68
2055,227348,Paranormal Activity: The Marked Ones,31.21102468438719,0.542390542731073,27.435978672499907,0.3397660635343948,65.99,0.6940471182162389,45.8,0.9071103188750247,57.68
2056,36669,Die Another Day,33.13138183856165,0.5794824109433497,32.619306042551855,0.40395618255857496,50.77,0.5339713925115692,46.17,0.9144385026737968,57.67
2057,24961,The Wiz,36.25999091893969,0.6399117719321922,29.68941813757847,0.36767256782214697,43.8,0.4606647034076567,46.0,0.9110714993067934,57.67
2058,1696,The Devil's Rejects,45.056513604207936,0.8098173853015634,34.08514793454457,0.4221091099737498,0.0,0.0,49.5,0.9803921568627451,57.65
2059,36593,The Naked Gun 33鈪? The Final Insult,33.371986985321826,0.5841297206250013,33.29039130974104,0.41226687569077736,49.69,0.5226125368111064,45.5,0.9011685482273717,57.64
2060,92182,Silent House,35.247273914873176,0.6203510534640095,26.53916931519142,0.3286600122901236,52.18,0.5488010096760623,45.86,0.9082986730045554,57.63
2061,262504,Allegiant,30.66998753175013,0.5319403622946186,35.825460431134175,0.44366107038836566,51.49,0.5415439629785445,48.57,0.9619726678550208,57.63
2062,65759,Happy Feet Two,33.7097995292458,0.5906545997770092,30.21968154067884,0.3742393286167364,48.81,0.5133571729070256,48.38,0.9582095464448406,57.62
2063,50348,The Lincoln Lawyer,29.7464289351043,0.5141017463482902,37.563254780277454,0.46518184616563185,52.34,0.5504838031131679,48.53,0.9611804317686671,57.62
2064,257211,The Intern,25.665033898272448,0.435269240374428,40.81664450904898,0.5054716945607943,62.59,0.6582877576777451,48.49,0.9603881956823134,57.62
2065,2140,Kiss of the Dragon,31.456383418413893,0.5471296683710438,33.03695198415096,0.4091282932101435,53.44,0.5620530079932688,48.0,0.9506833036244801,57.61
2066,7859,Half Nelson,31.37149671586347,0.5454900742064216,33.30629879530561,0.4124638733563435,51.23,0.5388094236432478,49.5,0.9803921568627451,57.61
2067,9303,Bound,34.08010831870216,0.5978071467844785,35.28278870220537,0.4369406453825555,38.13,0.4010307109802272,49.67,0.9837591602297484,57.61
2068,1997,Two Brothers,34.16034271005642,0.5993568811470346,35.09560546300176,0.43462257562812845,37.87,0.3982961716449306,49.83,0.9869281045751633,57.61
2069,241771,Beyond the Lights,33.210928232731405,0.581018856579461,35.487769930107994,0.4394791247178208,41.65,0.4380521665965503,49.19,0.9742523271935036,57.6
2070,22897,It's Complicated,31.155544605995384,0.5413189401119236,32.16177254049573,0.39829010595221964,55.52,0.5839293226756416,48.18,0.9542483660130718,57.6
2071,9013,Midnight Run,31.892262246749493,0.5555487064765341,36.812061592214825,0.4558790997424573,47.16,0.4960033655868742,47.33,0.937413349178055,57.6
2072,15992,Abandon,39.14947064117354,0.6957223282269754,23.18699483555105,0.28714681748765486,39.37,0.4140723601177955,48.17,0.9540503069914834,57.6
2073,109443,Anchorman 2: The Legend Continues,30.05861491498658,0.5201316461501799,32.88437551160543,0.4072387922711185,57.81,0.6080143037442154,48.63,0.9631610219845514,57.59
2074,11249,Seed of Chucky,38.17159722924118,0.6768346168213975,25.415129151044912,0.31473994381414766,42.47,0.44667648296171647,46.17,0.9144385026737968,57.59
2075,1272,Sunshine,33.4723756871264,0.5860687372757544,38.75496125081387,0.47993989147598465,35.39,0.37221287336979386,49.5,0.9803921568627451,57.59
2076,9355,Mad Max Beyond Thunderdome,33.26405541910123,0.5820450128811859,31.967368387800104,0.39588261269365627,46.13,0.48517038283550695,49.5,0.9803921568627451,57.59
2077,231576,Wish I Was Here,36.34512776975432,0.6415561977326532,32.99742859889752,0.4086388371865253,34.75,0.3654816996213715,48.47,0.9599920776391364,57.59
2078,9877,Urban Legend,33.20627366150038,0.5809289531246217,28.910370945457903,0.3580248785257691,52.7,0.5542700883466555,48.17,0.9540503069914834,57.58
2079,100241,"I, Frankenstein",35.781931695953176,0.6306780157748371,27.21420966573912,0.33701968501659213,47.19,0.4963188893563315,47.14,0.9336502277678748,57.58
2080,5174,Rush Hour 3,32.07665412423312,0.5591102518922759,32.72369905583686,0.40524898146353594,53.05,0.557951198990324,46.84,0.9277084571202219,57.57
2081,1024,Heavenly Creatures,36.2572172503747,0.6398581982786384,35.84130634331174,0.44385730553156766,31.16,0.32772402187631466,48.17,0.9540503069914834,57.56
2082,14271,Beyond the Mat,32.35231615493183,0.5644346883865907,39.10055496042727,0.4842197101658602,39.98,0.4204880100967606,48.67,0.9639532580709052,57.55
2083,2355,Reign Over Me,32.24702728617426,0.5624010245779153,36.704368772146495,0.4545454361621524,45.3,0.47644089188052163,47.67,0.9441473559120618,57.55
2084,9614,Happy Gilmore,30.5714048139524,0.5300362283846255,34.75460401141387,0.43039962727813336,55.25,0.5810896087505258,47.0,0.9308774014656367,57.55
2085,7299,Equilibrium,35.017539687909455,0.615913716559328,38.903678403276736,0.4817815987493249,29.26,0.3077408498106858,49.5,0.9803921568627451,57.54
2086,68924,The Ice Storm,33.76416926310578,0.5917047559933604,35.22466097598629,0.43622079394385105,39.03,0.41049642406394615,49.67,0.9837591602297484,57.54
2087,9884,Collateral Damage,34.32875774556569,0.6026098324475239,28.861563800908307,0.35742045279800777,46.32,0.48716870004206986,49.67,0.9837591602297484,57.54
2088,9778,Serendipity,33.08140724486481,0.5785171472478253,34.468474089272284,0.4268562057561268,46.88,0.49305847707193945,46.67,0.9243414537532184,57.54
2089,376659,Bad Moms,28.29389099055876,0.48604584753004376,35.20230359004107,0.43594392096970996,60.29,0.6340976020193522,48.82,0.9669241433947316,57.53
2090,9353,Nacho Libre,33.25973377562041,0.581961539955276,29.11761216251588,0.3605913454764248,53.57,0.5634202776609172,47.0,0.9308774014656367,57.52
2091,100042,Dumb and Dumber To,27.55434269316204,0.471761406782122,31.00650104819574,0.3839832699563996,67.18,0.7065628944047119,50.21,0.9944543473955239,57.52
2092,46528,The Warrior's Way,37.87904711466915,0.6711839854939884,31.964561092702915,0.3958478472633526,30.46,0.32036180058897773,48.36,0.9578134284016636,57.52
2093,68737,Seventh Son,35.75146481322965,0.6300895452414452,29.541095548530212,0.3658357468063664,41.09,0.43216238956668074,48.88,0.9681124975242622,57.51
2094,9341,The Core,35.38360773817209,0.6229843533143454,28.79289699720036,0.35657008584482436,48.05,0.505363904080774,45.67,0.9045355515943752,57.51
2095,9963,Premonition,33.21793816345344,0.5811542540111073,30.334812357738844,0.3756651040545627,50.89,0.5352334875893984,47.67,0.9441473559120618,57.5
2096,59965,Abduction,33.92658367351779,0.5948418046895789,30.55083236049145,0.3783402871364591,45.55,0.4790702566259991,49.38,0.978015448603684,57.5
2097,1164,Babel,28.66029500458152,0.4931229734547907,37.39048468987013,0.4630422682699464,61.7,0.6489272191838452,44.5,0.8813626460685284,57.5
2098,181330,Kevin Hart: Let Me Explain,30.1333029299089,0.5215742517615961,35.931079180230505,0.4449690487566335,58.94,0.6198990323937736,44.11,0.8736383442265795,57.49
2099,8090,Untraceable,36.561320643105645,0.6457319821951159,30.30877636903387,0.3753426754108423,37.36,0.3929322675641565,48.51,0.9607843137254901,57.48
2100,3877,Things We Lost in the Fire,33.38663565180369,0.5844126609131919,33.89832360774321,0.41979548497617,42.3,0.44488851493479176,49.51,0.9805902158843335,57.48
2101,10782,Basic,36.03304500919118,0.6355282916210383,32.06308635145488,0.3970679801306527,37.37,0.39303744215397557,48.0,0.9506833036244801,57.47
2102,9823,Mortal Kombat: Annihilation,37.79098200041789,0.6694830000263602,19.754305467013943,0.244636529518476,49.73,0.5230332351703828,47.5,0.9407803525450584,57.47
2103,167,K-PAX,33.23732585691443,0.5815287290243787,37.72241846486042,0.46715292287530247,38.83,0.4083929322675641,48.33,0.9572192513368983,57.47
2104,28353,Def Jam's How to Be a Player,33.461416914754174,0.5858570676185162,26.544918331196115,0.3287312078745942,56.09,0.5899242742953303,47.17,0.9342444048326402,57.46
2105,72331,Abraham Lincoln: Vampire Hunter,32.99612239317053,0.5768698627972889,31.150818712203403,0.38577049414051484,50.68,0.5330248212031973,47.4,0.9387997623291741,57.46
2106,11439,The Ghost Writer,34.13044246199197,0.5987793552121792,35.44398673826908,0.43893691541967067,40.72,0.428270929743374,47.02,0.9312735195088137,57.46
2107,10402,Deuce Bigalow: Male Gigolo,34.79013005343809,0.6115212793641542,28.39649194293172,0.3516610214931673,49.63,0.5219814892721919,46.33,0.9176074470192117,57.46
2108,9989,Antitrust,35.214819278945306,0.6197241893017379,29.52471932492457,0.36563294430763044,41.68,0.4383676903660076,49.67,0.9837591602297484,57.45
2109,6023,P.S. I Love You,29.60943028684718,0.5114556053451091,37.30491940052282,0.4619826311458712,54.1,0.5689945309213295,47.34,0.9376114081996435,57.45
2110,16288,Creepshow 2,34.49344782307848,0.6057908358549865,30.026505277696423,0.3718470414953147,47.35,0.49800168279343715,47.0,0.9308774014656367,57.45
2111,1415,Party Monster,40.394111666296936,0.7197626796663494,29.72084530469917,0.3680617606039354,24.71,0.2598864114429954,48.0,0.9506833036244801,57.45
2112,10567,Dinosaur,31.399825871775345,0.5460372543574493,32.7887956029879,0.4060551345021866,57.0,0.5994951619688683,45.33,0.8978015448603683,57.45
2113,13600,City of Ember,37.70269568935037,0.6677777421226697,32.85580711483839,0.4068850023871529,31.84,0.33487589398401346,46.68,0.9245395127748068,57.45
2114,9981,Kicking & Screaming,34.7975523389256,0.6116646414645521,28.58935488924886,0.35404942851352633,47.62,0.5008413967185528,47.5,0.9407803525450584,57.45
2115,52451,The Three Musketeers,33.86935097167921,0.5937363499936051,30.85184265776713,0.38206798662950425,44.07,0.4635044173327724,50.04,0.9910873440285204,57.44
2116,10877,Exit Wounds,34.38547442282215,0.6037053200830722,27.027803722234463,0.33471124126104007,49.97,0.5255574253260412,48.5,0.9605862547039017,57.44
